|source|predicted|ground_truth|da|qe|rouge|embed_distance|laj
960|पैरों तले ज़मीन खिसकना|"The idiom ""पैरों तले ज़मीन खिसकना"" translates to ""to lose one's footing"" or ""to lose one's balance"" in English. It describes a situation where someone feels a sudden loss of stability or a sense of insecurity, often resulting from an unexpected or unsettling event."|to be shocked or panicked|0.4566248953342438|0.41310176253318787|0.02702702702702703|0.33765047788619995|5
961|पैर उखड़ना|"""To have one's foot slip"""|to lose stability|0.5431568026542664|0.6547784805297852|0.0|0.6976194381713867|3
962|हाथ बाँधकर बैठना|To sit with one's hands tied|to stay idle or helpless|0.6167076230049133|0.8068463802337646|0.037037037037037035|0.6655017137527466|3
963|हाथ उठाना|To raise one's hand|to hit or bless|0.5280560851097107|0.827197790145874|0.0|0.7120315432548523|3
964|हाथ साफ़ करना|"""To wash one's hands clean"" or ""to clear one's conscience"""|to steal cleverly|0.4431138336658478|0.5245412588119507|0.025641025641025637|0.49540975689888|2
965|हाथ में खेलना|"""To play with someone's emotions or feelings"""|to control completely|0.3855823576450348|0.49706050753593445|0.0|0.5191262364387512|3
966|सिर पर चढ़ना|To climb on someone's head|to take advantage of leniency|0.46307796239852905|0.7561435699462891|0.0|0.45789283514022827|2
967|सिर पर सवार होना|To have something on one's head|to be obsessed or enraged|0.4725196957588196|0.5301274657249451|0.0|0.6871949434280396|3
968|सिर ऊँचा रखना|"""To hold one's head high"""|to uphold dignity|0.5778159499168396|0.7975723743438721|0.0975609756097561|0.7813996076583862|4
969|सिर पर तूफ़ान लाना|"""To bring a storm on one's head"""|to invite big trouble|0.5253936648368835|0.7836835384368896|0.0|0.7383963465690613|5
970|सिर फोड़ना|To break one's head over something|to fight violently|0.4776023030281067|0.6313595175743103|0.0|0.6639807224273682|4
971|सिर पर कर्ज़ होना|"""To have a debt on one's head"""|to be in debt|0.656315267086029|0.7942913770675659|0.08888888888888888|0.8261696696281433|4
972|सिर का दर्द|"""Headache"" or ""A headache"""|a troublesome person|0.36201801896095276|0.520164430141449|0.0|0.5162627696990967|2
973|सीने में जलन|"The idiom ""सीने में जलन"" in Hindi translates to ""a burning sensation in the chest"" in English."|to feel envy|0.4238860011100769|0.5951747894287109|0.0|0.34287846088409424|3
974|सीने पर बोझ|"The idiom ""सीने पर बोझ"" translates to ""a burden on the chest"" in English."|to feel guilt or burden|0.47848114371299744|0.5834980010986328|0.09302325581395347|0.5470605492591858|5
975|सीने में हवा भरना|To puff up one's chest with pride.|to instill pride or ego|0.4765280783176422|0.6883240938186646|0.13333333333333333|0.6509209871292114|5
976|सीना ठंडा होना|"""To have one's heart cool down"" or ""to find peace of mind"""|to feel relieved or avenged|0.5177856087684631|0.5755103230476379|0.06593406593406594|0.6321601867675781|4
977|सीने पर हाथ रखना|To put one's hand on one's chest|to make a heartfelt promise|0.3976176083087921|0.7995049953460693|0.0|0.5968117117881775|1
978|सीने में साँस न लेना|To be unable to breathe in one's chest.|to be extremely scared|0.4167185425758362|0.7705760598182678|0.125|0.5839014053344727|2
979|मन बनाना|"""To make up one's mind"" or ""to decide firmly"""|to make up one’s mind|0.7547034621238708|0.6669672727584839|0.6285714285714286|0.844825267791748|5
980|मन भर जाना|"""To be filled with contentment"" or ""to be satisfied to the core"""|to lose interest|0.4972030818462372|0.6240131258964539|0.0|0.5586808323860168|4
981|मन खुश करना|To make someone's heart happy, to bring joy to someone's heart, to make someone feel content and satisfied.|to please someone|0.5860558152198792|0.6359100341796875|0.0888888888888889|0.553447961807251|4
982|मन बदलना|"""To change one's mind"""|to change opinion suddenly|0.6060225367546082|0.8098263144493103|0.3829787234042554|0.8317275643348694|5
983|मन लगाकर काम करना|"""To work with dedication and focus"""|to work sincerely|0.8272226452827454|0.7870528697967529|0.23529411764705882|0.750903308391571|4
984|मन जीत लेना|To win over someone's heart, to gain their affection or approval, to capture their emotions.|to win hearts|0.7228254675865173|0.5681175589561462|0.14285714285714288|0.6197192668914795|4
985|पहला पत्ता गिरने से पहले|Before the first leaf falls|by autumn / before the first leaf falls|0.8200686573982239|0.8554847836494446|0.8181818181818181|0.8171373605728149|5
986|जंजीरों में बंधा महसूस करना|Feeling chained and restricted, as if one's freedom and movement are limited by invisible bonds.|to feel chained or trapped|0.7508506178855896|0.7283552885055542|0.10606060606060605|0.8483701348304749|5
987|मेरी बुरी किस्मत|"""My bad luck"""|just my bad luck|0.8367161154747009|0.8587726950645447|0.7692307692307692|0.902338445186615|5
988|मेरे जीते-जी|"""In my lifetime"" or ""during my lifetime"""|over my dead body / as long as I’m alive|0.4043310284614563|0.5368338823318481|0.048192771084337345|0.62517249584198|4
989|दुम दबाकर निकल लेना|"""To make a quick escape by tucking one's tail"""|to run away in fear (tail between legs)|0.5382676720619202|0.6038085222244263|0.06521739130434782|0.7630690336227417|5
990|घुटने टेक देना|To give up, surrender, or concede defeat.|to surrender / kneel in defeat|0.8338938355445862|0.7932668924331665|0.3768115942028986|0.8560050129890442|5
991|कौड़ियों के भाव|"""At a cheap price"""|for a pittance / dirt cheap|0.615085780620575|0.622485876083374|0.19047619047619052|0.8415732383728027|3
992|हाथ गंदे करना|To get one's hands dirty|to get one’s hands dirty (do something unsavory)|0.7723084092140198|0.8214459419250488|0.6578947368421052|0.8359501361846924|5
993|लाड़-प्यार करना|To indulge in affection and love|to pamper / spoil|0.44175589084625244|0.7738511562347412|0.0|0.6851047873497009|4
994|हर तरफ से घेर लेना|To surround from all sides, to encircle, to entrap, to hem in, to enclose, to besiege, to hem in, to block in, to box in, to trap, to corner, to pin down, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around, to hem in, to hem around,|to box in / surround on all sides|0.36145728826522827|0.26762858033180237|0.02573340195573855|0.6010995507240295|2
995|दिमाग पर छा जाना|"""To cloud the mind"""|to get stuck in one’s head|0.5633690357208252|0.6221871376037598|0.0|0.7170735597610474|4
996|धंधा पहले, मज़ा बाद में|Business first, pleasure later.|business before pleasure|0.8561514019966125|0.859723687171936|0.47058823529411764|0.818473756313324|4
997|आसमान छूना (भाव/कीमतें)|"""To touch the sky (prices/values)"""|to be sky-high (prices, rates)|0.6399150490760803|0.7843188643455505|0.31746031746031744|0.8407568335533142|4
998|औरत के पल्लू में छिपना|To hide in a woman's pallu (sari end)|to hide behind a woman’s pallu (show cowardice)|0.6876491904258728|0.703388512134552|0.5555555555555556|0.8259226679801941|5
